cid,brand,product,model_number,date_certified,category,frequency_band,wifi_support_list,wifi_n,wifi_ac,wifi_6,wifi_7
WFA133361,ZTE Corporation,5G Multi-Mode Digital Mobile Phone,Z2462N,2024-11-20,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133589,Hewlett Packard Enterprise,AP-754,754,2024-11-19,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA133206,Desay SV Automotive,Car Audio,IC2863/18,2024-11-19,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133207,Desay SV Automotive,Car Audio,IC4474/18,2024-11-19,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133587,"Huawei Technologies Co., Ltd.",Optical Network Terminal,OptiXstar EG8145B7-50,2024-11-19,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA133267,"MeiG Smart Technology Co., Ltd",4G CPE,SLT728,2024-11-19,Routers,2.4 GHz,n,True,False,False,False
WFA133208,Desay SV Automotive,Car Audio,IC4514/18,2024-11-19,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133541,THINKWARE Corporation,Car Dash Cam Front  Camera with ETC,Advanced Car Eye3.1  with ETC,2024-11-18,Other,2.4 GHz,"n, 6",True,False,True,False
WFA132231,H3C,H3C WA7330X WLAN AP with H3C WX Series WLAN Controller,H3C WA7330X WLAN AP,2024-11-18,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA133540,THINKWARE Corporation,Car Dash Cam Front Camera,Advanced Car Eye3.1,2024-11-18,Other,2.4 GHz,"n, 6",True,False,True,False
WFA130004,Optus Pty Ltd,Optus Ultra WiFi 5G Modem,QN2891,2024-11-18,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA133505,Hewlett Packard Enterprise,AP-735,AP-735,2024-11-18,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131069,Vantiva,OWA813V,OWA813V,2024-11-18,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA132373,"Xiamen RUI YI Da Electronic Technology Co.,Ltd",Multimedia Display,Ev9000C,2024-11-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133547,D & M Holdings Inc.,AV PRE-AMPLIFIER,AV 30,2024-11-18,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133548,D & M Holdings Inc.,AV SURROUND AMPLIFIER,AVC-X2850H,2024-11-18,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133549,D & M Holdings Inc.,Wireless Speaker,Denon Home Portable,2024-11-18,"Gaming, Media & Music",2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA112647,Microchip Technology Inc.,PIC32MZ-W1 Wi-Fi® SoC and Module Family,WFI32E01Px,2024-11-18,Other,2.4 GHz,n,True,False,False,False
WFA133070,"Sonim Technologies, Inc.",Indoor CPE,FR500A,2024-11-15,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA133452,Signify,Wi-Fi connected,9290045835,2024-11-14,Other,2.4 GHz,n,True,False,False,False
WFA133448,Signify,Wi-Fi connected,9290045831,2024-11-14,Other,2.4 GHz,n,True,False,False,False
WFA133449,Signify,Wi-Fi connected,9290045832,2024-11-14,Other,2.4 GHz,n,True,False,False,False
WFA131606,StreamUnlimited Engineering GmbH,StreamUnlimited hardware module,"Stream1955, Stream1955xE",2024-11-14,Other,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA133519,Zebra Technologies,EM45,EM45,2024-11-14,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133453,Signify,Wi-Fi connected,9290045836,2024-11-14,Other,2.4 GHz,n,True,False,False,False
WFA133520,Zebra Technologies,HC25,HC25,2024-11-14,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133521,Zebra Technologies,HC55,HC55,2024-11-14,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133450,Signify,Wi-Fi connected,9290045833,2024-11-14,Other,2.4 GHz,n,True,False,False,False
WFA131721,Microchip Technology Inc.,PIC32MZ-W2 Wi-Fi® SoC and Module Family,WINCS02,2024-11-14,Other,2.4 GHz,n,True,False,False,False
WFA132107,"Tozed Kangwei Tech Co., Ltd",LTE Mobile WiFi,ZLT M30S PRO,2024-11-14,Routers,2.4 GHz,"n, 6",True,False,True,False
WFA133451,Signify,Wi-Fi connected,9290045834,2024-11-14,Other,2.4 GHz,n,True,False,False,False
WFA133511,Samsung Electronics,Galaxy M16 5G,SM-M166P/DS,2024-11-13,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133512,Samsung Electronics,Galaxy F16 5G,SM-E166P/DS,2024-11-13,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133515,TCL Communication Ltd.,T702Z,T702Z,2024-11-13,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133509,Zebra Technologies,HC55,HC55,2024-11-13,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA132341,Acer Inc.,Tablet PC,A24007,2024-11-13,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA119111,Zebra Technologies,TC58,TC58,2024-11-13,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133507,Zebra Technologies,EM45,EM45,2024-11-13,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA133508,Zebra Technologies,HC25,HC25,2024-11-13,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA114233,Zebra Technologies,TC26,TC26,2024-11-13,Phones,2.4 GHz; 5 GHz,n,True,False,False,False
WFA114909,Zebra Technologies,MC2700,MC2700,2024-11-13,Phones,2.4 GHz; 5 GHz,n,True,False,False,False
WFA114908,Zebra Technologies,MC20,MC20,2024-11-13,Phones,2.4 GHz; 5 GHz,n,True,False,False,False
WFA114907,Zebra Technologies,MC2200,MC2200,2024-11-13,Phones,2.4 GHz; 5 GHz,n,True,False,False,False
WFA114906,Zebra Technologies,TC21,TC21,2024-11-13,Phones,2.4 GHz; 5 GHz,n,True,False,False,False
WFA132533,"PCD, LLC",4G IDU,SC421,2024-11-12,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133398,ZTE Corporation,Home Gateway,ZXHN H1600P,2024-11-12,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133399,ZTE Corporation,Home Gateway,ZXHN H1601P,2024-11-12,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133077,ZTE Corporation,Home Gateway,ZXHN H8749Q,2024-11-12,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA133001,"Bestechnic (Shanghai) Co., Ltd.",BES2610,BES2610WD,2024-11-12,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130799,Acer Inc.,Tablet PC,A24002,2024-11-12,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA97112,HP Inc.,Wireless HP Jetdirect 3100w accessory with HP Color LaserJet Enterprise MFP M480f,3JN69A,2024-11-12,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA133485,"Nubia Technology Co., Ltd.",Satellite mobile terminal 5G,NX733J,2024-11-12,Phones,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA133486,ZTE Corporation,Tablet,K99J,2024-11-12,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133496,Chongqing SeekWave Technology Co. Ltd,EA6521QF – Wi-Fi 6 and Bluetooth Combo,EA6521QF,2024-11-12,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA128322,"Harman International Industries, Inc.",TAS700,"INFOTAINMENT, CONTROLLER IVI",2024-11-12,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA113336,Zebra Technologies,RZ-H271,RZ-H271,2024-11-12,Phones,2.4 GHz; 5 GHz,n,True,False,False,False
WFA133459,"Huawei Technologies Co., Ltd.",Optical Network Terminal,OptiXstar HG8145B7N-50,2024-11-11,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA128501,"LIMNO Co., Ltd.",SPU-A06L-LW,SPU-A06L-LW,2024-11-11,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA117610,Chongqing SeekWave Technology Co. Ltd,EA6621BZ – Wi-Fi 6 and Bluetooth Combo,EA6621BZ,2024-11-11,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133458,"Huawei Technologies Co., Ltd.",Optical Network Terminal,OptiXstar EG8145B7N-50,2024-11-11,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA132294,Vantiva,FGA232A,FGA232A,2024-11-11,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA132423,Vantiva,OWA812D,OWA812D,2024-11-11,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA114910,Zebra Technologies,MC2700,MC2700,2024-11-11,Phones,2.4 GHz; 5 GHz,n,True,False,False,False
WFA97981,Zebra Technologies,TC26,TC26,2024-11-11,Phones,2.4 GHz; 5 GHz,n,True,False,False,False
WFA65340,Microchip Technology Inc.,ATWILC1000,ATWILC1000-MR110PB,2024-11-11,Other,2.4 GHz,n,True,False,False,False
WFA132903,Microchip Technology Inc.,WILCS02IC Wi-Fi® SoC and Module Family,WILCS02,2024-11-11,Other,2.4 GHz,n,True,False,False,False
WFA130108,Microchip Technology Inc.,PIC32MZ-W1 Wi-Fi® SoC and Module Family,WFI32E03Px,2024-11-11,Other,2.4 GHz,n,True,False,False,False
WFA130936,Microchip Technology Inc.,PIC32MZ-W2 Wi-Fi® SoC and Module Family,RNWF02,2024-11-11,Other,2.4 GHz,n,True,False,False,False
WFA133454,"Bouffalo Lab (Nanjing) Co., Ltd.",BL WIFI6 ComBo Chipset,BL616U,2024-11-08,Other,2.4 GHz,"n, 6",True,False,True,False
WFA133433,"Faurecia Clarion Electronics Co., Ltd.",25M MMC,P2403,2024-11-08,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132136,Zyxel Communications Corporation,Tri-Band Wireless BE18000 10G Ethernet Gateway,EE6510-10,2024-11-08,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA133046,Asiatelco Technologies Co.,4G/5G Wi-Fi Router,RE600,2024-11-08,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA97764,Lantronix Inc.,xPico 200 Module,xPico 270,2024-11-08,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA118214,Zebra Technologies,TC58,TC58,2024-11-08,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA133420,Sharp Corporation,SHARP LCD TV,4T-C75HJ6000X,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133385,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RLFCA3AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133378,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RL3CA0AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133289,"Harman International Industries, Inc.",Multi-Channel Soundbar,JBL BAR 1300MK2,2024-11-07,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133379,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL3CA0AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133380,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLGCA1AJA,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133381,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL5BA0AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133382,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RL5BA0AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133383,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RLFCA2AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133387,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLDDA2AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133386,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLDDA1AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133287,"Harman International Industries, Inc.",Multi-Channel Soundbar,JBL BAR 300MK2,2024-11-07,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133388,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RLDDA1AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133389,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RLDDA2AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133390,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL1CA1AJA,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133391,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL1DA1AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133392,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLBDA7AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133288,"Harman International Industries, Inc.",Multi-Channel Soundbar,JBL BAR 500MK2,2024-11-07,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133377,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RLDCA2AJA,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133280,"Harman International Industries, Inc.",Multi-Channel Soundbar,JBL BAR 1000MK2,2024-11-07,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133371,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RL5CA0AJA,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131881,Sercomm Corporation,SER2024TLU,TELUSTV-24S,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132243,"Tozed Kangwei Tech Co., Ltd",VDSL Router,ZLT A124V,2024-11-07,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114232,Zebra Technologies,TC77,TC77,2024-11-07,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133355,Orange,Livebox S,PRV33AX346B-H2-OG,2024-11-07,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA133369,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL8BA1AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133370,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL5CA0AJA,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133372,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL2CA1AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133402,Sharp Corporation,SHARP LCD TV,4T-C50HL6500I,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133373,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RL2CA1AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133374,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLDCA1AJA,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133375,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RLDCA1AJA,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133376,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLDCA2AJA,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133278,"Harman International Industries, Inc.",Multi-Channel Soundbar,JBL BAR 700MK2,2024-11-07,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133279,"Harman International Industries, Inc.",Multi-Channel Soundbar,JBL BAR 800MK2,2024-11-07,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133393,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLBDA8AJB,2024-11-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133407,Sharp Corporation,SHARP LCD TV,4T-C55HL6500X,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133404,Sharp Corporation,SHARP LCD TV,4T-C55HL6500I,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114913,Zebra Technologies,RTL10,RTL10,2024-11-07,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133347,AiDot Inc.,Smart Light Strip,LS0600116264S,2024-11-07,Other,2.4 GHz,n,True,False,False,False
WFA133348,AiDot Inc.,Smart Light Bulb,LS0101811266,2024-11-07,Other,2.4 GHz,n,True,False,False,False
WFA133349,AiDot Inc.,Smart Light Bulb,LS0101911266,2024-11-07,Other,2.4 GHz,n,True,False,False,False
WFA133351,AiDot Inc.,Smart Light Bulb,LS0102111261,2024-11-07,Other,2.4 GHz,n,True,False,False,False
WFA133352,AiDot Inc.,Smart Light Bulb,LS0102411267,2024-11-07,Other,2.4 GHz,n,True,False,False,False
WFA114915,Zebra Technologies,EC55,EC55,2024-11-07,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114912,Zebra Technologies,ET56,ET56,2024-11-07,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133345,AiDot Inc.,Smart Light Strip,LS0600116262S,2024-11-07,Other,2.4 GHz,n,True,False,False,False
WFA114911,Zebra Technologies,TC57,TC57,2024-11-07,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114914,Zebra Technologies,TC57X,TC57X,2024-11-07,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114042,Zebra Technologies,EC30,EC30,2024-11-07,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133346,AiDot Inc.,Smart Light Strip,LS0600116263S,2024-11-07,Other,2.4 GHz,n,True,False,False,False
WFA133344,AiDot Inc.,Smart Light Strip,LS0600116261S,2024-11-07,Other,2.4 GHz,n,True,False,False,False
WFA133419,Sharp Corporation,SHARP LCD TV,4T-C65HJ6000I,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133414,Sharp Corporation,SHARP LCD TV,4T-C50HJ6000X,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133408,Sharp Corporation,SHARP LCD TV,4T-C65HL6500X,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133409,Sharp Corporation,SHARP LCD TV,4T-C65HL6500I,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133410,Sharp Corporation,SHARP LCD TV,4T-C75HL6500X,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133411,Sharp Corporation,SHARP LCD TV,4T-C75HL6500I,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133412,Sharp Corporation,SHARP LCD TV,4T-C43HJ6000X,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133413,Sharp Corporation,SHARP LCD TV,4T-C43HJ6000I,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133415,Sharp Corporation,SHARP LCD TV,4T-C50HJ6000I,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133343,AiDot Inc.,LED Light Strip EL6,LS0600116260S,2024-11-07,Other,2.4 GHz,n,True,False,False,False
WFA133416,Sharp Corporation,SHARP LCD TV,4T-C55HJ6000X,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133417,Sharp Corporation,SHARP LCD TV,4T-C55HJ6000I,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133418,Sharp Corporation,SHARP LCD TV,4T-C65HJ6000X,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133421,Sharp Corporation,SHARP LCD TV,4T-C75HJ6000I,2024-11-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132570,Fiberhome Technologies Group Corporation,GPON ONU,HG6142HT,2024-11-07,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA128786,DENSO TEN Ltd.,Car Navigation,TN0048A,2024-11-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132336,"Chengdu Aich Technology Co.,Ltd",AiW626X,AiW626X,2024-11-05,Other,2.4 GHz,"n, 6",True,False,True,False
WFA131860,NXP Semiconductors,IW610,IW610,2024-11-05,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132265,TCL Communication Ltd.,LINKHUB 5G,HH515L,2024-11-05,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133138,ZTE Corporation,LTE/WCDMA/GSM(GPRS) Multi-Mode Digital Mobile Phone,Z2467,2024-11-05,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132240,Acer Inc.,Tablet PC,A24005,2024-11-05,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131310,Acer Inc.,Tablet PC,A24004,2024-11-05,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133329,Desay SV Automotive,CS11,IC3085/41,2024-11-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132479,"CradlePoint, Inc.",R980-5GD,S5A435A,2024-11-05,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA114899,Zebra Technologies,MC93,MC93,2024-11-05,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114018,Zebra Technologies,ET51,ET51,2024-11-04,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114045,Zebra Technologies,CC6000,CC6000,2024-11-04,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114046,Zebra Technologies,CC600,CC600,2024-11-04,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114047,Zebra Technologies,TC72,TC72,2024-11-04,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133331,"Huawei Technologies Co., Ltd.",Edge Optical Network Terminal,OptiXstar K572,2024-11-04,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA130218,"Huawei Technologies Co., Ltd.",Optical Network Terminal,OptiXstar K251-20,2024-11-04,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA114902,Zebra Technologies,ET56,ET56,2024-11-04,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114421,Zebra Technologies,VC8300,VC8300,2024-11-04,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114043,Zebra Technologies,WT6300,WT6300,2024-11-04,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114040,Zebra Technologies,TC52X,TC52X,2024-11-04,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114041,Zebra Technologies,EC50,EC50,2024-11-04,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133185,"AzureWave Technologies, Inc.",AW-CU603 wireless MCU with Integrated Wi-Fi 6 Microcontroller Module,AW-CU603,2024-11-04,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA133309,"Ningbo Dooya Mechanic & Electronic Technology Co., Ltd.",Wi-Fi Receiver,DD50M,2024-11-04,Smart Home,2.4 GHz,n,True,False,False,False
WFA133308,"Ningbo Dooya Mechanic & Electronic Technology Co., Ltd.",Hub,DD7066M,2024-11-04,Smart Home,2.4 GHz,n,True,False,False,False
WFA133142,"Home Depot Product Authority, LLC",Smart Water Leak Detector,SWLZ20BWB,2024-11-04,Smart Home,2.4 GHz,n,True,False,False,False
WFA133338,"Home Depot Product Authority, LLC",44in. Integrated LED Smart Indoor/Covered Outdoor Matte White Ceiling Fan,CF2034W,2024-11-04,Smart Home,2.4 GHz,n,True,False,False,False
WFA133337,"Home Depot Product Authority, LLC",44in. Integrated LED Smart Indoor/Covered Outdoor Matte Black Ceiling Fan,CF2034B,2024-11-04,Smart Home,2.4 GHz,n,True,False,False,False
WFA114903,Zebra Technologies,RTL10,RTL10,2024-11-04,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114044,Zebra Technologies,MC3300X,MC3300X,2024-11-04,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114900,Zebra Technologies,TC8300,TC8300,2024-11-04,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133304,"Panasonic Automotive Systems Asia Pacific Co., Ltd.",Car Audio,CV-RS2GA2TT,2024-11-01,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132159,"Kaonbroadband CO., LTD.",AR6445G,AR6445G,2024-11-01,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA132793,Sharp Corporation,SHARP LCD TV,4T-C50HL6500X,2024-11-01,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133303,"Panasonic Automotive Systems Asia Pacific Co., Ltd.",Car Audio,CV-RS2GA1TT,2024-11-01,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132335,"Shenzhen SDMC Technology Co., Ltd",AC1200 Dual Band WiFi GPON Terminal,NP1257G,2024-11-01,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA133300,"Panasonic Automotive Systems Asia Pacific Co., Ltd.",Car Audio,CV-RS2GA4TT,2024-11-01,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
